Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,1.0,1,5,3,AUS,2.0,KOUVDOU E,3 - 1,480,GRE,8:00
Starting goalkeeper,13.0,1,5,3,AUS,2.0,WAKEFIELD K,3 - 1,480,AUS,8:00
Sprint won possession,12.0,1,5,3,AUS,2.0,ZAGAME N,3 - 1,480,AUS,8:00
5m shot - Missed,8.0,1,5,3,AUS,2.0,McGHIE G,3 - 1,450,AUS,7:30
Turnover foul,7.0,1,5,3,AUS,2.0,ASIMAKI A,3 - 1,427,GRE,7:07
Turnover foul,4.0,1,5,3,AUS,2.0,LINCOLN-SMITH H,3 - 1,400,AUS,6:40
Steal,2.0,1,5,3,AUS,2.0,TSOUKALA C,3 - 1,400,GRE,6:40
20 sec. exclusion in centre,6.0,1,5,3,AUS,2.0,KNOX B,3 - 1,378,AUS,6:18
Extra player shot - Missed,8.0,1,5,3,AUS,2.0,ROUMPESI A,3 - 1,361,GRE,6:01
Turnover foul,7.0,1,5,3,AUS,2.0,WEBSTER R,3 - 1,348,AUS,5:48
Steal,2.0,1,5,3,AUS,2.0,TSOUKALA C,3 - 1,348,GRE,5:48
Action shot - Saved,2.0,1,5,3,AUS,2.0,TSOUKALA C,3 - 1,327,GRE,5:27
Turnover foul,8.0,1,5,3,AUS,2.0,McGHIE G,3 - 1,313,AUS,5:13
Steal,2.0,1,5,3,AUS,2.0,TSOUKALA C,3 - 1,313,GRE,5:13
Action shot - Saved,10.0,1,5,3,AUS,2.0,MANOLIOUDAKI T,3 - 1,290,GRE,4:50
20 sec. exclusion in centre,7.0,1,5,3,AUS,2.0,ASIMAKI A,3 - 1,261,GRE,4:21
Time-Out,,1,5,3,AUS,2.0,,3 - 1,261,AUS,4:21
Action shot - Goal,8.0,1,5,4,AUS,2.0,McGHIE G,4 - 1,237,AUS,3:57
20 sec. exclusion in field,10.0,1,5,4,AUS,2.0,SOUTHERN A,4 - 1,228,AUS,3:48
Turnover foul,2.0,1,5,4,AUS,2.0,TSOUKALA C,4 - 1,210,GRE,3:30
Steal,5.0,1,5,4,AUS,2.0,BISHOP I,4 - 1,210,AUS,3:30
Turnover foul,4.0,1,5,4,AUS,2.0,LINCOLN-SMITH H,4 - 1,187,AUS,3:07
Steal,11.0,1,5,4,AUS,2.0,PLEVRITOU E,4 - 1,187,GRE,3:07
Action shot - Post,6.0,1,5,4,AUS,2.0,AVRAMIDOU A,4 - 1,163,GRE,2:43
20 sec. exclusion in centre,7.0,1,5,4,AUS,2.0,WEBSTER R,4 - 1,118,AUS,1:58
Extra player shot - Blocked,8.0,1,5,4,AUS,2.0,ROUMPESI A,4 - 1,99,GRE,1:39
Action shot - Saved,5.0,1,5,4,AUS,2.0,BISHOP I,4 - 1,70,AUS,1:10
20 sec. exclusion in centre,3.0,1,5,4,AUS,2.0,BUCKLING H,4 - 1,48,AUS,0:48
Action shot - Goal,6.0,2,5,4,AUS,2.0,AVRAMIDOU A,4 - 2,25,GRE,0:25
20 sec. exclusion in centre,3.0,2,5,4,AUS,2.0,DIAMANTOPOULOU V,4 - 2,8,GRE,0:08
Starting goalkeeper,13.0,2,5,4,AUS,3.0,WAKEFIELD K,4 - 2,480,AUS,8:00
Starting goalkeeper,1.0,2,5,4,AUS,3.0,KOUVDOU E,4 - 2,480,GRE,8:00
Sprint won possession,12.0,2,5,4,AUS,3.0,ZAGAME N,4 - 2,480,AUS,8:00
Action shot - Blocked,7.0,2,5,4,AUS,3.0,WEBSTER R,4 - 2,463,AUS,7:43
Turnover foul,7.0,2,5,4,AUS,3.0,ASIMAKI A,4 - 2,441,GRE,7:21
Steal,1.0,2,5,4,AUS,3.0,KOUVDOU E,4 - 2,441,GRE,7:21
Turnover foul,12.0,2,5,4,AUS,3.0,ZAGAME N,4 - 2,420,AUS,7:00
Action shot - Goal,8.0,3,5,4,AUS,3.0,ROUMPESI A,4 - 3,408,GRE,6:48
Turnover foul,8.0,3,5,4,AUS,3.0,McGHIE G,4 - 3,379,AUS,6:19
Steal,2.0,3,5,4,AUS,3.0,TSOUKALA C,4 - 3,379,GRE,6:19
Turnover foul,7.0,3,5,4,AUS,3.0,ASIMAKI A,4 - 3,360,GRE,6:00
20 sec. exclusion in centre,4.0,3,5,4,AUS,3.0,PSOUNI I,4 - 3,339,GRE,5:39
Action shot - Goal,6.0,3,5,5,AUS,3.0,KNOX B,5 - 3,317,AUS,5:17
Action shot - Saved,6.0,3,5,5,AUS,3.0,AVRAMIDOU A,5 - 3,292,GRE,4:52
20 sec. exclusion in centre,7.0,3,5,5,AUS,3.0,ASIMAKI A,5 - 3,267,GRE,4:27
Extra player shot - Goal,10.0,3,5,6,AUS,3.0,SOUTHERN A,6 - 3,253,AUS,4:13
Centre shot - Goal,7.0,4,5,6,AUS,3.0,ASIMAKI A,6 - 4,234,GRE,3:54
Turnover foul,12.0,4,5,6,AUS,3.0,ZAGAME N,6 - 4,208,AUS,3:28
Steal,10.0,4,5,6,AUS,3.0,MANOLIOUDAKI T,6 - 4,208,GRE,3:28
20 sec. exclusion in field,9.0,4,5,6,AUS,3.0,ARANCINI Z,6 - 4,207,AUS,3:27
Time-Out,,4,5,6,AUS,3.0,,6 - 4,207,GRE,3:27
Extra player shot - Saved,7.0,4,5,6,AUS,3.0,ASIMAKI A,6 - 4,192,GRE,3:12
Turnover foul,4.0,4,5,6,AUS,3.0,LINCOLN-SMITH H,6 - 4,162,AUS,2:42
Steal,10.0,4,5,6,AUS,3.0,MANOLIOUDAKI T,6 - 4,162,GRE,2:42
Action shot - Post,10.0,4,5,6,AUS,3.0,MANOLIOUDAKI T,6 - 4,139,GRE,2:19
Action shot - Saved,8.0,4,5,6,AUS,3.0,McGHIE G,6 - 4,114,AUS,1:54
Action shot - Post,6.0,4,5,6,AUS,3.0,AVRAMIDOU A,6 - 4,92,GRE,1:32
Action shot - Post,7.0,4,5,6,AUS,3.0,WEBSTER R,6 - 4,71,AUS,1:11
Centre shot - Saved,12.0,4,5,6,AUS,3.0,ZAGAME N,6 - 4,49,AUS,0:49
Turnover foul,7.0,4,5,6,AUS,3.0,ASIMAKI A,6 - 4,24,GRE,0:24
Turnover foul,7.0,4,5,6,AUS,3.0,WEBSTER R,6 - 4,1,AUS,0:01
Steal,11.0,4,5,6,AUS,3.0,PLEVRITOU E,6 - 4,1,GRE,0:01
Starting goalkeeper,1.0,4,5,6,AUS,4.0,KOUVDOU E,6 - 4,480,GRE,8:00
Starting goalkeeper,13.0,4,5,6,AUS,4.0,WAKEFIELD K,6 - 4,480,AUS,8:00
Sprint won possession,12.0,4,5,6,AUS,4.0,ZAGAME N,6 - 4,480,AUS,8:00
Action shot - Blocked,6.0,4,5,6,AUS,4.0,KNOX B,6 - 4,450,AUS,7:30
Centre shot - Saved,4.0,4,5,6,AUS,4.0,LINCOLN-SMITH H,6 - 4,430,AUS,7:10
Turnover foul,4.0,4,5,6,AUS,4.0,PSOUNI I,6 - 4,406,GRE,6:46
Steal,7.0,4,5,6,AUS,4.0,WEBSTER R,6 - 4,406,AUS,6:46
20 sec. exclusion in centre,6.0,4,5,6,AUS,4.0,KNOX B,6 - 4,357,AUS,5:57
Turnover foul,6.0,4,5,6,AUS,4.0,AVRAMIDOU A,6 - 4,338,GRE,5:38
Steal,8.0,4,5,6,AUS,4.0,McGHIE G,6 - 4,338,AUS,5:38
Action shot - Goal,7.0,4,5,7,AUS,4.0,WEBSTER R,7 - 4,312,AUS,5:12
Turnover foul,7.0,4,5,7,AUS,4.0,ASIMAKI A,7 - 4,283,GRE,4:43
Centre shot - Goal,2.0,4,5,8,AUS,4.0,APPEL J,8 - 4,255,AUS,4:15
Action shot - Post,11.0,4,5,8,AUS,4.0,PLEVRITOU E,8 - 4,237,GRE,3:57
Counter attack - Goal,6.0,4,5,9,AUS,4.0,KNOX B,9 - 4,222,AUS,3:42
5m shot - Saved,2.0,4,5,9,AUS,4.0,TSOUKALA C,9 - 4,140,GRE,2:20
Counter attack - Saved,11.0,4,5,9,AUS,4.0,GOFERS K,9 - 4,124,AUS,2:04
Action shot - Saved,7.0,4,5,9,AUS,4.0,WEBSTER R,9 - 4,104,AUS,1:44
Turnover foul,4.0,4,5,9,AUS,4.0,LINCOLN-SMITH H,9 - 4,82,AUS,1:22
Turnover foul,7.0,4,5,9,AUS,4.0,ASIMAKI A,9 - 4,72,GRE,1:12
Steal,12.0,4,5,9,AUS,4.0,ZAGAME N,9 - 4,72,AUS,1:12
20 sec. exclusion in centre,4.0,4,5,9,AUS,4.0,LINCOLN-SMITH H,9 - 4,26,AUS,0:26
Extra player shot - Goal,8.0,5,5,9,AUS,4.0,ROUMPESI A,9 - 5,22,GRE,0:22
20 sec. exclusion in field,10.0,5,5,9,AUS,4.0,MANOLIOUDAKI T,9 - 5,11,GRE,0:11
Time-Out,,5,5,9,AUS,4.0,,9 - 5,11,AUS,0:11
Extra player shot - Post,10.0,5,5,9,AUS,4.0,SOUTHERN A,9 - 5,5,AUS,0:05
5m shot - Missed,1.0,5,5,9,AUS,4.0,KOUVDOU E,9 - 5,1,GRE,0:01
Starting goalkeeper,1.0,0,6,0,CAN,1.0,KOUVDOU E,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,0,6,0,CAN,1.0,RELTON M,0 - 0,480,CAN,8:00
Sprint won possession,8.0,0,6,0,CAN,1.0,PERREAULT D,0 - 0,480,CAN,8:00
20 sec. exclusion in centre,2.0,0,6,0,CAN,1.0,TSOUKALA C,0 - 0,469,GRE,7:49
Extra player shot - Missed,8.0,0,6,0,CAN,1.0,PERREAULT D,0 - 0,453,CAN,7:33
20 sec. exclusion in centre,5.0,0,6,0,CAN,1.0,EGGENS M,0 - 0,430,CAN,7:10
Extra player shot - Goal,7.0,1,6,0,CAN,1.0,ASIMAKI A,0 - 1,415,GRE,6:55
Centre shot - Missed,2.0,1,6,0,CAN,1.0,ALOGBO K,0 - 1,403,CAN,6:43
Turnover foul,7.0,1,6,0,CAN,1.0,ASIMAKI A,0 - 1,390,GRE,6:30
Action shot - Blocked,4.0,1,6,0,CAN,1.0,WRIGHT E,0 - 1,372,CAN,6:12
Action shot - Missed,10.0,1,6,0,CAN,1.0,MANOLIOUDAKI T,0 - 1,348,GRE,5:48
Action shot - Saved,8.0,1,6,0,CAN,1.0,PERREAULT D,0 - 1,322,CAN,5:22
20 sec. exclusion in centre,9.0,1,6,0,CAN,1.0,EGGENS C,0 - 1,302,CAN,5:02
Extra player shot - Goal,6.0,2,6,0,CAN,1.0,AVRAMIDOU A,0 - 2,301,GRE,5:01
20 sec. exclusion in centre,3.0,2,6,0,CAN,1.0,DIAMANTOPOULOU V,0 - 2,279,GRE,4:39
Extra player shot - Goal,12.0,2,6,1,CAN,1.0,RADU M,1 - 2,273,CAN,4:33
Action shot - Goal,10.0,3,6,1,CAN,1.0,MANOLIOUDAKI T,1 - 3,245,GRE,4:05
Action shot - Missed,4.0,3,6,1,CAN,1.0,WRIGHT E,1 - 3,228,CAN,3:48
Action shot - Goal,2.0,4,6,1,CAN,1.0,TSOUKALA C,1 - 4,207,GRE,3:27
Turnover foul,10.0,4,6,1,CAN,1.0,ROBINSON C,1 - 4,200,CAN,3:20
Action shot - Goal,8.0,5,6,1,CAN,1.0,ROUMPESI A,1 - 5,190,GRE,3:10
20 sec. exclusion in centre,4.0,5,6,1,CAN,1.0,PSOUNI I,1 - 5,172,GRE,2:52
Turnover foul,9.0,5,6,1,CAN,1.0,EGGENS C,1 - 5,163,CAN,2:43
Steal,10.0,5,6,1,CAN,1.0,MANOLIOUDAKI T,1 - 5,163,GRE,2:43
5m shot - Saved,2.0,5,6,1,CAN,1.0,TSOUKALA C,1 - 5,135,GRE,2:15
Turnover foul,2.0,5,6,1,CAN,1.0,ALOGBO K,1 - 5,109,CAN,1:49
Steal,6.0,5,6,1,CAN,1.0,AVRAMIDOU A,1 - 5,109,GRE,1:49
Turnover foul,12.0,5,6,1,CAN,1.0,BENEKOU A,1 - 5,84,GRE,1:24
Action shot - Missed,8.0,5,6,1,CAN,1.0,PERREAULT D,1 - 5,68,CAN,1:08
5m shot - Post,6.0,5,6,1,CAN,1.0,AVRAMIDOU A,1 - 5,41,GRE,0:41
Turnover foul,2.0,5,6,1,CAN,1.0,ALOGBO K,1 - 5,19,CAN,0:19
Steal,6.0,5,6,1,CAN,1.0,AVRAMIDOU A,1 - 5,19,GRE,0:19
5m shot - Saved,8.0,5,6,1,CAN,1.0,ROUMPESI A,1 - 5,3,GRE,0:03
Starting goalkeeper,1.0,5,6,1,CAN,2.0,KOUVDOU E,1 - 5,480,GRE,8:00
Starting goalkeeper,1.0,5,6,1,CAN,2.0,RELTON M,1 - 5,480,CAN,8:00
Sprint won possession,6.0,5,6,1,CAN,2.0,AVRAMIDOU A,1 - 5,480,GRE,8:00
Turnover foul,7.0,5,6,1,CAN,2.0,ASIMAKI A,1 - 5,459,GRE,7:39
Steal,4.0,5,6,1,CAN,2.0,WRIGHT E,1 - 5,459,CAN,7:39
Action shot - Goal,10.0,5,6,2,CAN,2.0,ROBINSON C,2 - 5,445,CAN,7:25
5m shot - Post,10.0,5,6,2,CAN,2.0,MANOLIOUDAKI T,2 - 5,421,GRE,7:01
20 sec. exclusion in centre,10.0,5,6,2,CAN,2.0,ROBINSON C,2 - 5,396,CAN,6:36
Turnover foul,10.0,5,6,2,CAN,2.0,MANOLIOUDAKI T,2 - 5,381,GRE,6:21
Turnover foul,11.0,5,6,2,CAN,2.0,VALIN S,2 - 5,365,CAN,6:05
Steal,10.0,5,6,2,CAN,2.0,MANOLIOUDAKI T,2 - 5,365,GRE,6:05
Centre shot - Goal,7.0,6,6,2,CAN,2.0,ASIMAKI A,2 - 6,336,GRE,5:36
Steal,3.0,6,6,2,CAN,2.0,DIAMANTOPOULOU V,2 - 6,308,GRE,5:08
Turnover foul,5.0,6,6,2,CAN,2.0,EGGENS M,2 - 6,308,CAN,5:08
20 sec. exclusion in centre,12.0,6,6,2,CAN,2.0,RADU M,2 - 6,288,CAN,4:48
Turnover foul,8.0,6,6,2,CAN,2.0,ROUMPESI A,2 - 6,269,GRE,4:29
Steal,7.0,6,6,2,CAN,2.0,BEKHAZI J,2 - 6,269,CAN,4:29
20 sec. exclusion in field,3.0,6,6,2,CAN,2.0,DIAMANTOPOULOU V,2 - 6,253,GRE,4:13
Extra player shot - Goal,5.0,6,6,3,CAN,2.0,EGGENS M,3 - 6,247,CAN,4:07
20 sec. exclusion in field,6.0,6,6,3,CAN,2.0,BARON la SALLE S,3 - 6,236,CAN,3:56
Extra player shot - Saved,2.0,6,6,3,CAN,2.0,TSOUKALA C,3 - 6,217,GRE,3:37
Turnover foul,3.0,6,6,3,CAN,2.0,MONTON K,3 - 6,189,CAN,3:09
Centre shot - Missed,7.0,6,6,3,CAN,2.0,ASIMAKI A,3 - 6,171,GRE,2:51
Action shot - Saved,11.0,6,6,3,CAN,2.0,VALIN S,3 - 6,159,CAN,2:39
5m shot - Saved,5.0,6,6,3,CAN,2.0,EGGENS M,3 - 6,140,CAN,2:20
Action shot - Post,2.0,6,6,3,CAN,2.0,TSOUKALA C,3 - 6,112,GRE,1:52
Action shot - Goal,5.0,6,6,4,CAN,2.0,EGGENS M,4 - 6,85,CAN,1:25
20 sec. exclusion in centre,11.0,6,6,4,CAN,2.0,VALIN S,4 - 6,64,CAN,1:04
Extra player shot - Saved,6.0,6,6,4,CAN,2.0,AVRAMIDOU A,4 - 6,45,GRE,0:45
Turnover foul,2.0,6,6,4,CAN,2.0,ALOGBO K,4 - 6,26,CAN,0:26
Extra player shot - Goal,8.0,12,6,7,CAN,4.0,ROUMPESI A,7 - 12,104,GRE,1:44
Turnover foul,10.0,12,6,7,CAN,4.0,ROBINSON C,7 - 12,80,CAN,1:20
Steal,6.0,12,6,7,CAN,4.0,AVRAMIDOU A,7 - 12,80,GRE,1:20
20 sec. exclusion in centre,10.0,12,6,7,CAN,4.0,MANOLIOUDAKI T,7 - 12,25,GRE,0:25
Extra player shot - Goal,4.0,12,6,8,CAN,4.0,WRIGHT E,8 - 12,22,CAN,0:22
Turnover foul,11.0,12,6,8,CAN,4.0,PLEVRITOU E,8 - 12,12,GRE,0:12
Centre shot - Missed,7.0,12,6,8,CAN,2.0,ASIMAKI A,8 - 12,2,GRE,0:02
Starting goalkeeper,1.0,12,6,8,CAN,3.0,RELTON M,8 - 12,480,CAN,8:00
Starting goalkeeper,1.0,12,6,8,CAN,3.0,KOUVDOU E,8 - 12,480,GRE,8:00
Sprint won possession,5.0,12,6,8,CAN,3.0,EGGENS M,8 - 12,480,CAN,8:00
20 sec. exclusion in field,4.0,12,6,8,CAN,3.0,PSOUNI I,8 - 12,462,GRE,7:42
Extra player shot - Goal,4.0,6,6,5,CAN,3.0,WRIGHT E,5 - 6,443,CAN,7:23
20 sec. exclusion in centre,9.0,6,6,5,CAN,3.0,EGGENS C,5 - 6,425,CAN,7:05
Extra player shot - Saved,8.0,6,6,5,CAN,3.0,ROUMPESI A,5 - 6,407,GRE,6:47
Action shot - Saved,2.0,6,6,5,CAN,3.0,TSOUKALA C,5 - 6,379,GRE,6:19
Action shot - Goal,3.0,7,6,5,CAN,3.0,DIAMANTOPOULOU V,5 - 7,361,GRE,6:01
20 sec. exclusion in centre,3.0,7,6,5,CAN,3.0,DIAMANTOPOULOU V,5 - 7,346,GRE,5:46
Exclusion with substitution,3.0,7,6,5,CAN,3.0,DIAMANTOPOULOU V,5 - 7,346,GRE,5:46
Extra player shot - Blocked,5.0,7,6,5,CAN,3.0,EGGENS M,5 - 7,342,CAN,5:42
Action shot - Post,4.0,7,6,5,CAN,3.0,PSOUNI I,5 - 7,317,GRE,5:17
Turnover foul,3.0,7,6,5,CAN,3.0,MONTON K,5 - 7,297,CAN,4:57
Steal,10.0,7,6,5,CAN,3.0,MANOLIOUDAKI T,5 - 7,297,GRE,4:57
Action shot - Missed,2.0,7,6,5,CAN,3.0,TSOUKALA C,5 - 7,274,GRE,4:34
Turnover foul,3.0,7,6,5,CAN,3.0,MONTON K,5 - 7,250,CAN,4:10
Penalty foul,7.0,7,6,5,CAN,3.0,BEKHAZI J,5 - 7,230,CAN,3:50
Penalty shot - Goal,6.0,8,6,5,CAN,3.0,AVRAMIDOU A,5 - 8,230,GRE,3:50
Action shot - Saved,10.0,8,6,5,CAN,3.0,ROBINSON C,5 - 8,206,CAN,3:26
Action shot - Goal,2.0,9,6,5,CAN,3.0,TSOUKALA C,5 - 9,180,GRE,3:00
Action shot - Saved,6.0,9,6,5,CAN,3.0,BARON la SALLE S,5 - 9,155,CAN,2:35
Turnover foul,5.0,9,6,5,CAN,3.0,PLEVRITOU M,5 - 9,134,GRE,2:14
Steal,10.0,9,6,5,CAN,3.0,ROBINSON C,5 - 9,134,CAN,2:14
5m shot - Post,5.0,9,6,5,CAN,3.0,EGGENS M,5 - 9,105,CAN,1:45
Action shot - Goal,2.0,10,6,5,CAN,3.0,TSOUKALA C,5 - 10,84,GRE,1:24
Turnover foul,12.0,10,6,5,CAN,3.0,RADU M,5 - 10,65,CAN,1:05
Action shot - Saved,8.0,10,6,5,CAN,3.0,ROUMPESI A,5 - 10,40,GRE,0:40
20 sec. exclusion in field,8.0,10,6,5,CAN,3.0,PERREAULT D,5 - 10,25,CAN,0:25
Extra player shot - Goal,2.0,11,6,5,CAN,3.0,TSOUKALA C,5 - 11,9,GRE,0:09
Turnover foul,7.0,11,6,5,CAN,3.0,BEKHAZI J,5 - 11,1,CAN,0:01
Starting goalkeeper,1.0,11,6,5,CAN,4.0,RELTON M,5 - 11,480,CAN,8:00
Starting goalkeeper,1.0,11,6,5,CAN,4.0,KOUVDOU E,5 - 11,480,GRE,8:00
Sprint won possession,8.0,11,6,5,CAN,4.0,PERREAULT D,5 - 11,480,CAN,8:00
Action shot - Missed,7.0,11,6,5,CAN,4.0,BEKHAZI J,5 - 11,469,CAN,7:49
20 sec. exclusion in centre,12.0,11,6,5,CAN,4.0,RADU M,5 - 11,448,CAN,7:28
Extra player shot - Blocked,2.0,11,6,5,CAN,4.0,TSOUKALA C,5 - 11,432,GRE,7:12
20 sec. exclusion in centre,9.0,11,6,5,CAN,4.0,KOTSIA C,5 - 11,422,GRE,7:02
Time-Out,,11,6,5,CAN,4.0,,5 - 11,421,CAN,7:01
Extra player shot - Post,7.0,11,6,5,CAN,4.0,BEKHAZI J,5 - 11,407,CAN,6:47
Turnover foul,7.0,11,6,5,CAN,4.0,ASIMAKI A,5 - 11,378,GRE,6:18
Steal,3.0,11,6,5,CAN,4.0,MONTON K,5 - 11,378,CAN,6:18
Centre shot - Missed,10.0,11,6,5,CAN,4.0,ROBINSON C,5 - 11,352,CAN,5:52
Turnover foul,10.0,11,6,5,CAN,4.0,MANOLIOUDAKI T,5 - 11,351,GRE,5:51
20 sec. exclusion in centre,8.0,11,6,5,CAN,4.0,ROUMPESI A,5 - 11,341,GRE,5:41
Extra player shot - Goal,7.0,11,6,6,CAN,4.0,BEKHAZI J,6 - 11,330,CAN,5:30
20 sec. exclusion in field,11.0,11,6,6,CAN,4.0,VALIN S,6 - 11,318,CAN,5:18
Time-Out,,11,6,6,CAN,4.0,,6 - 11,318,GRE,5:18
Action shot - Post,6.0,11,6,6,CAN,4.0,AVRAMIDOU A,6 - 11,293,GRE,4:53
Counter attack - Goal,11.0,11,6,7,CAN,4.0,VALIN S,7 - 11,276,CAN,4:36
Action shot - Post,4.0,11,6,7,CAN,4.0,PSOUNI I,7 - 11,249,GRE,4:09
Turnover foul,10.0,11,6,7,CAN,4.0,ROBINSON C,7 - 11,232,CAN,3:52
Steal,8.0,11,6,7,CAN,4.0,ROUMPESI A,7 - 11,232,GRE,3:52
Action shot - Post,2.0,11,6,7,CAN,4.0,TSOUKALA C,7 - 11,203,GRE,3:23
Turnover foul,4.0,11,6,7,CAN,4.0,WRIGHT E,7 - 11,173,CAN,2:53
Steal,11.0,11,6,7,CAN,4.0,PLEVRITOU E,7 - 11,173,GRE,2:53
Turnover foul,7.0,11,6,7,CAN,4.0,ASIMAKI A,7 - 11,146,GRE,2:26
Steal,7.0,11,6,7,CAN,4.0,BEKHAZI J,7 - 11,146,CAN,2:26
Action shot - Post,11.0,11,6,7,CAN,4.0,VALIN S,7 - 11,125,CAN,2:05
20 sec. exclusion in field,9.0,11,6,7,CAN,4.0,EGGENS C,7 - 11,121,CAN,2:01
Exclusion with substitution,9.0,11,6,7,CAN,4.0,EGGENS C,7 - 11,121,CAN,2:01
Time-Out,,11,6,7,CAN,4.0,,7 - 11,121,GRE,2:01
20 sec. exclusion in field,10.0,11,6,7,CAN,4.0,MANOLIOUDAKI T,7 - 11,11,GRE,0:11
Time-Out,,11,6,7,CAN,4.0,,7 - 11,11,CAN,0:11
Extra player shot - Blocked,4.0,11,6,7,CAN,4.0,WRIGHT E,7 - 11,2,CAN,0:02
20 sec. exclusion in centre,1.0,11,6,7,CAN,4.0,KOUVDOU E,7 - 11,0,GRE,0:00
Exclusion with substitution,1.0,11,6,7,CAN,4.0,KOUVDOU E,7 - 11,0,GRE,0:00
Starting goalkeeper,1.0,0,7,0,USA,1.0,ARMSTRONG E,0 - 0,480,USA,8:00
Starting goalkeeper,1.0,0,7,0,USA,1.0,KOUVDOU E,0 - 0,480,GRE,8:00
Sprint won possession,6.0,0,7,0,USA,1.0,AVRAMIDOU A,0 - 0,480,GRE,8:00
Action shot - Saved,8.0,0,7,0,USA,1.0,ROUMPESI A,0 - 0,453,GRE,7:33
Turnover foul,12.0,0,7,0,USA,1.0,CRAIG K,0 - 0,433,USA,7:13
5m shot - Goal,10.0,1,7,0,USA,1.0,MANOLIOUDAKI T,1 - 0,411,GRE,6:51
5m shot - Goal,6.0,1,7,1,USA,1.0,STEFFENS M,1 - 1,385,USA,6:25
Action shot - Saved,10.0,1,7,1,USA,1.0,MANOLIOUDAKI T,1 - 1,357,GRE,5:57
Action shot - Goal,6.0,2,7,1,USA,1.0,AVRAMIDOU A,2 - 1,301,GRE,5:01
Action shot - Goal,5.0,2,7,2,USA,1.0,CLARK C,2 - 2,279,USA,4:39
20 sec. exclusion in field,6.0,2,7,2,USA,1.0,STEFFENS M,2 - 2,271,USA,4:31
Extra player shot - Goal,8.0,3,7,2,USA,1.0,ROUMPESI A,3 - 2,252,GRE,4:12
Action shot - Goal,4.0,3,7,3,USA,1.0,FATTAL R,3 - 3,225,USA,3:45
Turnover foul,7.0,3,7,3,USA,1.0,ASIMAKI A,3 - 3,205,GRE,3:25
Turnover foul,11.0,3,7,3,USA,1.0,DRIES A,3 - 3,180,USA,3:00
Turnover foul,7.0,3,7,3,USA,1.0,ASIMAKI A,3 - 3,162,GRE,2:42
20 sec. exclusion in field,10.0,3,7,3,USA,1.0,MANOLIOUDAKI T,3 - 3,152,GRE,2:32
Extra player shot - Saved,4.0,3,7,3,USA,1.0,FATTAL R,3 - 3,140,USA,2:20
Turnover foul,7.0,3,7,3,USA,1.0,ASIMAKI A,3 - 3,118,GRE,1:58
Steal,4.0,3,7,3,USA,1.0,FATTAL R,3 - 3,118,USA,1:58
Centre shot - Goal,11.0,3,7,4,USA,1.0,DRIES A,3 - 4,102,USA,1:42
Action shot - Saved,11.0,3,7,4,USA,1.0,PLEVRITOU E,3 - 4,78,GRE,1:18
5m shot - Goal,4.0,4,7,4,USA,1.0,PSOUNI I,4 - 4,25,GRE,0:25
Action shot - Saved,6.0,4,7,4,USA,1.0,STEFFENS M,4 - 4,1,USA,0:01
Starting goalkeeper,1.0,4,7,4,USA,2.0,ARMSTRONG E,4 - 4,480,USA,8:00
Starting goalkeeper,1.0,4,7,4,USA,2.0,KOUVDOU E,4 - 4,480,GRE,8:00
Sprint won possession,10.0,4,7,4,USA,2.0,RULON K,4 - 4,480,USA,8:00
20 sec. exclusion in centre,4.0,4,7,4,USA,2.0,PSOUNI I,4 - 4,453,GRE,7:33
Action shot - Goal,10.0,4,7,5,USA,2.0,RULON K,4 - 5,427,USA,7:07
Goalkeeper substitution,13.0,4,7,5,USA,2.0,DIAMANTOPOULOU C,4 - 5,427,GRE,7:07
Turnover foul,7.0,4,7,5,USA,2.0,ASIMAKI A,4 - 5,415,GRE,6:55
Steal,5.0,4,7,5,USA,2.0,CLARK C,4 - 5,415,USA,6:55
Turnover foul,2.0,4,7,5,USA,2.0,SILVER L,4 - 5,390,USA,6:30
Steal,2.0,4,7,5,USA,2.0,TSOUKALA C,4 - 5,390,GRE,6:30
Action shot - Saved,8.0,4,7,5,USA,2.0,ROUMPESI A,4 - 5,364,GRE,6:04
Action shot - Post,2.0,4,7,5,USA,2.0,SILVER L,4 - 5,350,USA,5:50
20 sec. exclusion in centre,3.0,4,7,5,USA,2.0,DIAMANTOPOULOU V,4 - 5,338,GRE,5:38
Extra player shot - Blocked,2.0,4,7,5,USA,2.0,SILVER L,4 - 5,318,USA,5:18
Turnover foul,12.0,4,7,5,USA,2.0,CRAIG K,4 - 5,298,USA,4:58
Action shot - Goal,9.0,5,7,5,USA,2.0,KOTSIA C,5 - 5,274,GRE,4:34
Turnover foul,11.0,5,7,5,USA,2.0,DRIES A,5 - 5,252,USA,4:12
Steal,6.0,5,7,5,USA,2.0,AVRAMIDOU A,5 - 5,252,GRE,4:12
Turnover foul,7.0,5,7,5,USA,2.0,ASIMAKI A,5 - 5,233,GRE,3:53
20 sec. exclusion in centre,9.0,5,7,5,USA,2.0,KOTSIA C,5 - 5,211,GRE,3:31
Extra player shot - Blocked,11.0,5,7,5,USA,2.0,DRIES A,5 - 5,200,USA,3:20
Turnover foul,6.0,5,7,5,USA,2.0,AVRAMIDOU A,5 - 5,186,GRE,3:06
Action shot - Goal,3.0,5,7,6,USA,2.0,SEIDEMANN M,5 - 6,166,USA,2:46
